specimen - institute;specimen - collection;specimen - code;mission - id;mission - originalID;specimen - family;specimen - genus;specimen - specific_epithet;unusable - cause;country - country;country - growned_plant;country - guessed;country - not_sure;country - no_info;region1 - region;region1 - guessed;region1 - not_sure;region1 - no_info;collect_date - collect_date;collect_date - not_sure;collect_date - no_info;onecollector - collector;onecollector - not_sure;onecollector - no_info;collect_number - ;collect_number - no_info;identifier - identifier;identifier - not_sure;identifier - no_info;locality - locality;locality - not_sure;locality - no_info;owner - question_1;owner - no_info;geo - position;geo - radius;geo - description;geo - not_sure;geo - no_info;betulaceae_scientific_name - scientific_name;betulaceae_scientific_name - species_name_not_in_list;betulaceae_scientific_name - genus_name_not_in_list;betulaceae_scientific_name - not_sure;betulaceae_scientific_name - no_info
B;Herbarium Berolinense;B101200757;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Brandenburg;;;;05/08/1982 - 05/08/1982;False;False;B. und H. Schmidt;;False;;True;B. und H. Schmidt;;False;DDR, Kreis Wittstock/Dosse: Zootzen, Wiese südlich des Dorfes am Zühlener Weg, Ufer des Brausebaches;False;;;True;53.135136026238996 , 12.593808174133303;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200758;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Brandenburg;;;;02/06/1979 - 02/06/1979;False;False;M. Bäßler;;False;;True;;;True;DDR. Kreis Königswusterhausen: Am Ostufer des Pätzer Hintersees.;;False;;True;52.209307 , 13.637206;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200759;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Brandenburg;;;False;26/04/1953 - 26/04/1953;False;False;Bialucha;;False;;True;;;True;Neuendorf - ehem. Park.;False;;K. Bialucha;False;51.90787208760773 , 13.857021331787111;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200760;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;False;Berlin;;;;10/03/1906 - 10/03/1906;False;False;Bachus;;;;True;;;True;Gr. Lichterf[eld]e, Anlagen hinter der Kad[etten]. Anst[alt].;False;;;True;52.431493173100286 , 13.29726576805115;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200761;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Hessen;;;;01/06/1931 - 30/06/1931;False;False;;;True;;True;;;True;Weg hinter dem Woog;False;;;True;49.8740634268505 , 8.671216964721681;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200762;12;9145619;BETULACEAE;indet.;sp.;;Österreich;False;;;;Niederösterreich;;;;01/07/1887 - 31/07/1887;False;False;C. Aust;;;;True;;;True;Am Donauufer gegenüber von Hainburg in Niederösterreich.;False;;R. Beyer;False;48.15101264964955 , 16.933579444885257;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200763;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen;;;;17/03/1911 - 11/05/1911;False;False;Fiedler;;False;;True;;;True;Leipzig. Flutrinne bei Lützschena.;False;;Otto Fiedler;False;51.38155524839954 , 12.273359298706055;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200764;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen-Anhalt;;;;22/04/1934 - 22/04/1934;;False;Baschant;;;;True;;;True;Halle-Saale. Lettin.;;False;;True;51.5254483 , 11.9101391;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200765;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen-Anhalt;;;;18/03/1934 - 18/03/1934;False;False;Baschant;;False;;True;;;True;Harz, Hainrode an Bächen.;False;;;True;51.50628238576918 , 11.166057586669924;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200766;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen-Anhalt;;;;11/04/1951 - 11/04/1951;False;False;Joachim Dähnn;;False;;True;;;True;Kreis Quedlinburg, an der Chaussee [Bad] Suderode-Friedrichsbrunn;;False;Dähnn;;51.7135359683845 , 11.08846664428711;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200767;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;;;;False;Thüringen;;;False;01/01/1948 - 31/12/1948;;;D. Meyer;;;440;;;;True;Jena;;False;;True;50.9281717 , 11.5879359;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200768;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;01/07/1948 - 31/07/1948;False;False;D. Meyer;;False;425;False;;;True;Jena;False;;;True;50.9281717 , 11.5879359;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200769;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Mecklenburg-Vorpommern;;;;07/03/1906 - 23/06/1906;False;False;Karl Hahn;;False;;True;;;True;Neukloster, Klasbach.;;False;;True;53.864638919245216 , 11.71046018600464;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200770;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;;;;False;Mecklenburg-Vorpommern;;;False;07/03/1906 - 23/06/1906;;;Karl Hahn;;;;True;;;True;Klasbach;;False;;True;53.873575 , 11.724164;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200771;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;;;;False;Mecklenburg-Vorpommern;;;False;07/03/1906 - 23/06/1906;;;Karl Hahn;;;;True;;;True;Klasbach;;False;;True;53.8701053 , 11.7182779;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200772;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;;;;False;Thüringen;;;False;31/08/1919 - 31/08/1919;;;Bornmüller;;;;True;;;True;[Bad] Berka a./I.: Dammbachgrund, bei den Drei-Teichen.;;False;J. Bornmüller;;50.88355621987183 , 11.275920867919924;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200773;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;01/09/1927 - 30/09/1927;False;False;J. Bornmüller;;False;;True;;;True;Weimar: Wallendorfer Mühle, Bachrand;;False;J. Bornmüller;;50.97784834606113 , 11.306643965414203;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200774;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;07/09/1931 - 07/09/1931;False;False;J. Bornmüller;;False;;True;;;True;Weimar: Tröbsdorf, mit Galle von Eriophyes;False;;J. Bornmüller;False;50.9835364 , 11.2796238;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200775;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;07/07/1935 - 07/07/1935;False;False;J. Bornmüller;;False;;True;;;True;Jena: Sonnige fels. Abhänge der Kernberge.;False;;J. Bornmüller,Haussknecht;False;50.918142350145935 , 11.599203746009154;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200776;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Thüringen;;;;09/05/1920 - 09/05/1920;False;False;J. Bornmüller;;False;;True;;;True;Ettersberg b/Weimar: Südl. Abhange oberhalb Daasdorf a. B;False;;J. Bornmüller;False;51.045889500425304 , 11.316218438078348;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200777;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen-Anhalt;;;;28/07/2011 - 28/07/2011;False;False;[R. & E. Willing];;;27.223 D;False;;;True;Dessau-Roßlau, O Roßlau, Laubwald, 65m, Des 221-1, MTB 4139/2/2/1;False;;Willing;False;51.89 , 12.294722222222221;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200778;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen;;;;17/07/1968 - 17/07/1968;False;False;M. Bäßler;;False;;True;;;True;Radebeul: Am Bahndamm der Strecke Berlin - Dresden westl. des Dorfes Zitzschewig;;False;M. Bäßler;False;51.11828661249119 , 13.59489440917969;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200779;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen;;;;18/03/1922 - 18/03/1922;False;False;H. Beger;;False;;True;;;True;"Königstein: linker Strassenrand zwischen ""Neue Schänke"" u. Thürmsdorf vor der ersten Bachkreuzung";False;;H. Beger;False;50.927762039449405 , 14.047307968139648;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200780;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen;;;;18/02/1922 - 18/02/1922;;False;H. Beger;;False;;True;;;True;Rathen: zwischen Amselgrund und Knotenweg an der Pionierstrasse;False;;H. Beger;False;50.967616713285466 , 14.086875915527346;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200781;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen;;;;28/05/1922 - 28/05/1922;;;H. Beger;;False;;True;;;True;Rathen, Knotenweg;False;;H. Beger;False;50.963332922529865 , 14.090631008148195;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200782;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen;;;;18/03/1922 - 18/03/1922;False;False;H. Beger;;False;;True;;;True;Königstein: zw. Neue Schänke u. Thürmsdorf am ersten Bachlauf nächst der Neuen Schänke;False;;H. Beger;False;50.927709 , 14.045567;;;;False;;;;;
B;Herbarium Berolinense;B101200783;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen;;;;12/03/1922 - 12/03/1922;False;False;H. Beger;;False;;True;;;True;Dresden: bei Kotschütz am Garnisons-Steinbruch;;False;H. Beger;;51.01524 , 13.704917;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200784;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Sachsen;;;;18/03/1922 - 18/03/1922;False;False;H. Beger;;False;;True;;;True;Königstein: zw. neue Schänke und Thürmsdorf, am ersten Bachlauf nächst d. Neuen Schänke;False;;H. Beger;False;50.91879645503861 , 14.046685695648195;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200785;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Bayern;;;;22/06/1982 - 22/06/1982;False;False;R. Vogt;;False;162;False;;;True;An der Würm in Karlsfeld;;False;;True;48.225187752643535 , 11.458396911621096;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200786;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Bayern;;;;15/08/1999 - 15/08/1999;False;False;R. Eisenblätter & E. Willing;;False;10.032 D;;;;True;LK Oberallgäu, NO Aaach (Bay 90). Mähwiesen, Bachlauf, 650 m;False;;Willing;False;47.54972222222222 , 9.989999999999998;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200787;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;;;;False;Baden-Württemberg;;;False;01/02/1947 - 01/02/1947;;;Erna Walter;;;784;;;;True;Stuttgart-Hohenheim an der Körsch unterhalb der Seemühle;;False;H. & E. Walter;;48.708337487529555 , 9.22005;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200788;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;False;Baden-Württemberg;;;;22/04/1946 - 22/04/1946;False;False;E. und H. Walter;;False;784;False;;;True;Hohenheim, Ramsbachtal;False;;H. & E. Walter;False;48.71922702033778 , 9.220533370971681;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200789;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Bayern;;;;05/09/1922 - 05/09/1922;;False;Bornmüller;;False;;True;;;True;Bavaria superior (Algovia), Hindelang: An d. neuen Straße nach Oberjoch. Kleine Bestände (im Gebiet sonst nicht bemerkt) bei c. 10[00]-1100 m.;False;;J. Bornmüller;False;47.5122595718407 , 10.395137071609499;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200790;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Rheinland-Pfalz;;;;08/07/1892 - 08/07/1892;False;False;F. Wirtgen;;False;;True;;;True;Nassau, Westerwald. Zw. Mörlen u. der Neumühle an der kleinen Nister;False;;;True;50.693638324836016 , 7.879396677017212;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200791;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Saarland;;;;06/03/1884 - 06/03/1884;False;False;H. Wirtgen;;;;True;;;True;Rheinpreussen. Saargebiet. Clarenthal bei Saarbrücken. Buntsandstein. Höhe über Meer: 250 m.;;False;;True;49.230768 , 6.895029;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200792;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;;;;False;Rheinland-Pfalz;;;False;01/02/1866 - 28/02/1866;;;Th. Wolf;;;;True;;;True;Laach, ad lacum. In paludosis ad ripas.;;False;Th. Wolf;False;50.40353950481702 , 7.271919250488282;;;;;Betula alnus var. glutinosa L.;;;;
B;Herbarium Berolinense;B101200793;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Nordrhein-Westfalen;;;;01/03/1817 - 31/03/1817;;;;;True;;True;;;True;Colonia. Hab. in humidis;False;;Sehlmeyer;False;50.938361 , 6.959974;;;;;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200794;12;9145619;BETULACEAE;indet.;sp.;;Polen;False;;;;Dolnośląskie;;;;23/03/1900 - 27/06/1900;False;False;C. Baenitz;;False;;True;;;True;"Breslau; Scheitniger Park. 120 m.";False;;C. Baenitz;False;51.113368 , 17.085624;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200795;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;False;;;;Nordrhein-Westfalen;;;;01/07/1916 - 31/07/1916;False;False;Baschant;;False;4777;;;;True;Essen-Ruhr, an Bächen.;False;;;True;51.42266091747455 , 7.059059143066407;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200796;12;9145619;BETULACEAE;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101200797;12;9145619;BETULACEAE;indet.;sp.;;Polen;False;;;;Opolskie;;;;04/08/1901 - 04/08/1901;False;False;Goerth;;False;201;False;;;True;"Proskau bei Oppeln; Königl. Pomologisches Institut. 180 m.";False;;C. Baenitz;False;50.5786696 , 17.8699852;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200798;12;9145619;BETULACEAE;indet.;sp.;;Polen;False;;;;Opolskie;;;;04/08/1901 - 23/02/1903;False;False;Goerth;;False;30297;False;;;True;"Silesia: Proskau [Prószków] bei Oppeln; Königl. Pomologisches Institut. 180 m.";False;;C. Baenitz,J. Riemer;False;50.57778671218431 , 17.868189811706547;;;;False;Alnus glutinosa (L.) Gaertn.;;;;
B;Herbarium Berolinense;B101200799;12;9145619;BETULACEAE;indet.;sp.;;Italien;False;;;;Trentino-Alto Adige;;;;;;True;Hausmann;;;;True;;;True;Bozen;;False;;True;46.490518 , 11.339164;;;;;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200800;12;9145619;BETULACEAE;indet.;sp.;;Österreich;;;;False;Kärnten;;;False;;;True;R. Latzel;;False;;True;;;True;Kärnthen Bodenthal;;False;;True;46.4786829 , 14.2286446;;;;;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200801;12;9145619;BETULACEAE;indet.;sp.;;Italien;False;;;;Trentino-Alto Adige;;;;;;True;Franz Bartsch;;False;;True;;;True;Bei Ratzes Südtirol;False;;;True;46.539477 , 11.581783;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200802;12;9145619;BETULACEAE;indet.;sp.;;Österreich;False;;;;Steiermark;;;;05/07/1942 - 05/07/1942;False;False;F. Erichsen;;False;;True;;;True;"Im Walchengraben bei Öblarn im oberen Ennstal; ca 800 m.";False;;;True;47.462980718067854 , 13.974330425262451;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200803;12;9145619;BETULACEAE;indet.;sp.;;Österreich;False;;;;Vorarlberg;;;;01/06/1889 - 01/06/1889;False;False;Schönach;;False;;True;;;True;"""Hinterälpele"" b. Feldkirch 1340 m";False;;R. Beyer;False;47.241587 , 9.599964;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200804;12;9145619;BETULACEAE;indet.;sp.;"""mehrere Belege mit widersprüchlichen Angaben""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
B;Herbarium Berolinense;B101200805;12;9145619;BETULACEAE;indet.;sp.;;Österreich;False;;;;Tirol;;;;18/07/1900 - 18/07/1900;False;False;O. Schulz;;False;;True;;;True;Ötzthal: Am Stuiberfall bei Umhausen;False;;;True;47.125735 , 10.949167;;;;False;Alnus alnobetula var. genuina Regel;;;;
B;Herbarium Berolinense;B101200806;12;9145619;BETULACEAE;indet.;sp.;;Italien;False;;;;Trentino-Alto Adige;;;;29/05/1896 - 05/09/1896;False;False;G. Treffer;;False;;True;;;True;Tirol, Alpen u. Voralpen um Luttach 10[00]-1900 m;False;;;True;46.950854955385495 , 11.94119453430176;;;;False;Alnus alnobetula var. genuina Regel;;;;
B;Herbarium Berolinense;B101200807;12;9145619;BETULACEAE;indet.;sp.;;Italien;False;;;;Trentino-Alto Adige;;;;09/07/1903 - 09/07/1903;False;False;Otto Schulz;;False;;True;Roman Schulz;;False;Tirol, Bozen: Auf der Seiser Alpe zwischen der Prossliner Schwaige und dem Grünser Bühel.;False;;Roman Schulz;False;46.51847872229119 , 11.62164587343629;;;;;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200808;12;9145619;BETULACEAE;indet.;sp.;;Österreich;False;;;;Steiermark;;;;07/06/1994 - 07/06/1994;False;False;E. Vitek;;False;8855/3;False;;;True;"Stubalpe; an der Straße von Kleinlobming zum Gaberl, nw der Kehre südlich der Kothmoarhütte, 1280 m";False;;;True;47.127732 , 14.915377;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200809;12;9145619;BETULACEAE;indet.;sp.;;Österreich;False;;;;Tirol;;;;25/07/1982 - 25/07/1982;False;False;R. Vogt;;False;377;False;;;True;Zillertaler-Alpen, nahe Berliner Hütte 2050m;False;;;True;47.02465039288422 , 11.812405586242676;;;;False;Alnus viridis (Chaix) DC.;;;;
B;Herbarium Berolinense;B101200810;12;9145619;BETULACEAE;indet.;sp.;;Deutschland;True;;;;Berlin;;;;01/03/1927 - 31/08/1927;False;False;M. Selmons;;False;30383;False;;;True;"Marchica: Bln.-Dahlem; Bot. Gart.";;False;Selmons,J. Riemer;False;;;;;True;Alnus ×tauschiana Callier;;;;
B;Herbarium Berolinense;B101200811;12;9145619;BETULACEAE;indet.;sp.;;Mexiko;False;;;;Puebla;;;;08/04/1971 - 08/04/1971;False;False;H. Ern;;False;135/1971;False;H. Ern;;False;Nebelwaldstufe östlich Teziutlán. Eichenmischwälder in Tälchen vor Teteles (1900 m).;False;;;True;19.854801851164243 , -97.45113372802736;;;;False;Alnus arguta (Schltdl.) Spach;;;;
B;Herbarium Berolinense;B101200812;12;9145619;BETULACEAE;indet.;sp.;;Mexiko;False;;;;Puebla;;;;08/04/1971 - 08/04/1971;False;False;H. Ern;;False;585;False;;;True;"""Sierra de Puebla"" bei Yaonáhuac";False;;;True;19.87357 , -97.465005;;;;False;;;;;
B;Herbarium Berolinense;B101200813;12;9145619;BETULACEAE;indet.;sp.;;Mexiko;False;;;;Guerrero;;;;23/09/1937 - 23/09/1937;False;False;H. [Hinton] et al.;;False;10705;False;Anonymous (Gray Herbarium);;False;"Pilas; Distr.: Mina, Gro.";False;;Geo. B. Hinton;False;17.899722222222223 , -98.83805555555556;;;;;Alnus arguta (Schltdl.) Spach;;;;
B;Herbarium Berolinense;B101200814;12;9145619;BETULACEAE;indet.;sp.;;Mexiko;;;;False;Michoacán de Ocampo;;;False;23/05/1938 - 23/05/1938;;;H.[Hinton] et al.;;;11875;False;Anonymous (Gray Herbarium);;;Zitácuaro-Carpinteros. 1970 m. District Zitácuaro. Canal bank;;False;Geo. B. Hinton;;19.448959 , -100.332797;;;;;Alnus arguta (Schltdl.) Spach;;;;
B;Herbarium Berolinense;B101200815;12;9145619;BETULACEAE;indet.;sp.;;Mexiko;False;;;;Guerrero;;;;17/12/1937 - 17/12/1937;False;False;Ynes Mexia;;False;8979;False;Morton;;False;"Sierra Madre del Sur, Distrito Mina. Petlacala; streamside in pine and oak forest. Alt. 1820 m. Common.";False;;;True;17.77111111111111 , -100.09333333333333;;;;False;Alnus arguta (Schltdl.) Spach;;;;
B;Herbarium Berolinense;B101200816;12;9145619;BETULACEAE;indet.;sp.;;Mexiko;;;;False;Guerrero;;;False;11/05/1939 - 11/05/1939;;;H.[Hinton] et al.;;;14794;False;Anonymous (Gray Herbarium);;False;"Pine forest; Teotepec; Distr.: Mina. alt. 3000 m.";;False;Geo. B. Hinton;False;17.471 , -100.16;;;;;Alnus arguta (Schltdl.) Spach;;;;
B;Herbarium Berolinense;B101200817;12;9145619;BETULACEAE;indet.;sp.;;Georgien;False;;;;Abkhazia;;;;26/07/1966 - 26/07/1966;False;False;M. Bäßler;;False;390;False;Ch. Beck;;False;"Caucasia, Suchumi: Schlucht hinter dem Touristenheim ""Sinop"".";False;;;True;42.996240544553345 , 41.05732440948487;;;;False;Alnus barbata C.A.Mey.;;;;
B;Herbarium Berolinense;B101200818;12;9145619;BETULACEAE;indet.;sp.;;Kanada;;;;False;Quebec / Québec;;;False;01/09/1979 - 01/09/1979;;;Gilles Lemieux;;;21,970;False;Gilles Lemieux;;;Lac Vaujours. Nouveau-Québec. Altitude 1100 pieds. Exposition W, Pente 2°, sable, régosol, Humidité 3-4. Groupement Végétal Aulnaie-saulaie riparienne;;False;;True;55.53333333333333 , -74.25;;;;;Alnus crispa (Aiton) Pursh;;;;
B;Herbarium Berolinense;B101200819;12;9145619;BETULACEAE;indet.;sp.;;Kanada;False;;;;Quebec / Québec;;;;24/07/1944 - 24/07/1944;False;False;Jacques Rousseau, Ernest Rouleau;;;841;;;;True;Lac Mistassini (Territoire de Mistassini). Baie de l'Osmonde (Ile Tchapahipane): sur un rocher de calcaire dolomitique abritè par des arbres. Alt.: 365-415 m.;;False;;True;51.15865275390564 , -73.17169189453126;;;;;Alnus crispa (Aiton) Pursh;;;;
B;Herbarium Berolinense;B101200820;12;9145619;BETULACEAE;indet.;sp.;;Vereinigte Staaten von Amerika;False;;;;North Carolina;;;;25/07/1968 - 25/07/1968;False;False;S. W. Leonard, A. E. Radford, Ken Moore;;False;1817;False;;;True;Mitchell County Near top of Roan Mt.;False;;;True;36.103327033540495 , -82.1219330920256;;;;False;Alnus crispa (Aiton) Pursh;;;;
B;Herbarium Berolinense;B101200821;12;9145619;BETULACEAE;indet.;sp.;;Frankreich;False;;;;Corse;;;;23/08/1987 - 23/08/1987;False;False;J. Lambinon;;False;87/661;False;J. Lambinon;;False;Suare (commune de Calvi, à la limite communale SE) (dép. Haute-Corse), bord de la Figarella en amont du pont de la D 51, alt. env. 160 m, frange ripicole, avec Alnus cordata, A. glutinosa (peu abondant et stérile, mais présent en vaste peuplement à quelques centaines de mètres), Salix atrocinerea, S. purpurea, Erica scoparia, Hypericum hircinum, Osmunda regalis...;False;;;True;42.487558236943684 , 8.80531668663025;;;;False;Alnus ×elliptica Req.;;;;
B;Herbarium Berolinense;B101200822;12;9145619;BETULACEAE;indet.;sp.;;Japan;False;;;;Yamagata(山形県);;;;26/09/1969 - 26/09/1969;False;False;K. Otomo, T. Kikuchi;;False;;True;;;True;Prov. Uzen Nishiokitsma-gun Oguni-machi;False;;;True;38.061472 , 139.743361;;;;False;Alnus fauriei H.Lév. & Vaniot;;;;
B;Herbarium Berolinense;B101200823;12;9145619;BETULACEAE;indet.;sp.;;Japan;False;;;;Niigata(新潟県);;;;17/06/1958 - 17/06/1958;False;False;M. Togasi;;False;1752;False;;;True;Honshu: Yuzawo in Echigo;False;;;True;36.9365156988501 , 138.8101959228516;;;;False;Alnus fauriei H.Lév. & Vaniot;;;;
B;Herbarium Berolinense;B101200824;12;9145619;BETULACEAE;indet.;sp.;;Japan;False;;;False;Fukuoka(福岡県);;;;01/08/1932 - 31/08/1932;False;False;M. Takenouchi;;False;;True;;;True;Mt. Hikosan, prov. Buzen;False;;M. Takenouchi;False;33.5003976 , 130.8692994;;;;False;Alnus firma var. yasha (Matsum.) H.J.P.Winkl.;;;;
B;Herbarium Berolinense;B101200825;12;9145619;BETULACEAE;indet.;sp.;;Mexiko;;;;False;Tlaxcala;;;False;11/09/1968 - 11/09/1968;;;H. Ern;;;70;;;;True;Puebla - Nordost-Hang der Malinche zwischen Apizaco und Huamantla. Pinus montezumae-Alnus firmifolia-Abies religiosa-Wald. Bis ca. 3300 m hochreichend. In 3200 m Höhe.;;False;;True;19.26666844403429 , -98.00190925598145;;;;;Alnus firmifolia Fernald;;;;
